Chromosome	Start	Ratio	MedianRatio	CopyNumber
20	3900001	1.00234	1.09815	2
20	3950001	1.33895	1.09815	2
20	4000001	1.06741	1.09815	2
20	4050001	1.25363	1.09815	2
20	4100001	1.03231	1.09815	2
20	4150001	1.25966	1.09815	2
20	4200001	1.13121	1.09815	2
20	4250001	1.03824	1.09815	2
20	4300001	1.18291	1.09815	2
20	4350001	1.23348	1.09815	2
20	4400001	0.863353	1.09815	2
20	4450001	0.932016	1.09815	2
20	4500001	1.00338	1.09815	2
20	4550001	1.54835	1.09815	2
20	4600001	1.24624	1.09815	2
20	4650001	1.22076	1.09815	2
20	4700001	1.32388	1.09815	2
20	4750001	1.05413	1.09815	2
20	4800001	1.08621	1.09815	2
20	4850001	1.16546	1.09815	2
20	4900001	1.43315	1.09815	2
20	4950001	1.23297	1.09815	2
20	5000001	1.00856	1.09815	2
20	5050001	1.0051	1.09815	2
20	5100001	1.07078	1.09815	2
20	5150001	1.12999	1.09815	2
20	5200001	1.61659	1.09815	2
20	5250001	1.36101	1.09815	2
20	5300001	1.09924	1.09815	2
20	5350001	1.21197	1.09815	2
20	5400001	1.17824	1.09815	2
20	5450001	1.0857	1.09815	2
20	5500001	1.29522	1.09815	2
20	5550001	1.16413	1.09815	2
20	5600001	1.10709	1.09815	2
20	5650001	0.947237	1.09815	2
20	5700001	1.11901	1.09815	2
20	5750001	1.24531	1.09815	2
20	5800001	1.17298	1.09815	2
20	5850001	0.958703	1.09815	2
20	5900001	1.00619	1.09815	2
20	5950001	1.46533	1.09815	2
20	6000001	1.17902	1.09815	2
20	6050001	0.977151	1.09815	2
20	6100001	1.21252	1.09815	2
20	6150001	0.974873	1.09815	2
20	6200001	0.920728	1.09815	2
20	6250001	0.941538	1.09815	2
20	6300001	0.852097	1.09815	2
20	6350001	1.47556	1.09815	2
20	6400001	0.909508	1.09815	2
20	6450001	1.00109	1.09815	2
20	6500001	0.963317	1.09815	2
20	6550001	1.10569	1.09815	2
20	6600001	1.23371	1.09815	2
20	6650001	1.4748	1.09815	2
20	6700001	1.13613	1.09815	2
20	6750001	1.16116	1.09815	2
20	6800001	0.848156	1.09815	2
20	6850001	1.10457	1.09815	2
20	6900001	0.915187	1.09815	2
20	6950001	1.06274	1.09815	2
20	7000001	1.00068	1.09815	2
20	7050001	0.914855	1.09815	2
20	7100001	1.08917	1.09815	2
20	7150001	1.00192	1.09815	2
20	7200001	0.986628	1.09815	2
20	7250001	1.03007	1.09815	2
20	7300001	1.16148	1.09815	2
20	7350001	0.736578	1.09815	2
20	7400001	1.03696	1.09815	2
20	7450001	0.983753	1.09815	2
20	7500001	0.668773	1.09815	2
20	7550001	0.857582	1.09815	2
20	7600001	0.838441	1.09815	2
20	7650001	0.653203	1.09815	2
20	7700001	1.04426	1.09815	2
20	7750001	1.0486	1.09815	2
20	7800001	0.840122	1.09815	2
20	7850001	1.02939	1.09815	2
20	7900001	1.09767	1.09815	2
20	7950001	1.0761	1.09815	2
20	8000001	1.22057	1.09815	2
20	8050001	1.31724	1.09815	2
20	8100001	0.840947	1.09815	2
20	8150001	1.19035	1.09815	2
20	8200001	1.0304	1.09815	2
20	8250001	1.15134	1.09815	2
20	8300001	0.828311	1.09815	2
20	8350001	0.978974	1.09815	2
20	8400001	1.0685	1.09815	2
20	8450001	1.11576	1.09815	2
20	8500001	1.08345	1.09815	2
20	8550001	1.07433	1.09815	2
20	8600001	1.09041	1.09815	2
20	8650001	1.18119	1.09815	2
20	8700001	1.12745	1.09815	2
20	8750001	0.996707	1.09815	2
20	8800001	0.931603	1.09815	2
20	8850001	1.015	1.09815	2
20	8900001	1.21094	1.09815	2
20	8950001	1.02515	1.09815	2
20	9000001	0.951934	1.09815	2
20	9050001	1.19272	1.09815	2
20	9100001	1.15546	1.09815	2
20	9150001	1.06471	1.09815	2
20	9200001	1.19007	1.09815	2
20	9250001	1.06332	1.09815	2
20	9300001	0.956031	1.09815	2
20	9350001	1.18189	1.09815	2
20	9400001	0.990031	1.09815	2
20	9450001	1.02862	1.09815	2
20	9500001	1.20493	1.09815	2
20	9550001	1.30111	1.09815	2
20	9600001	1.14247	1.09815	2
20	9650001	1.39325	1.09815	2
20	9700001	1.05116	1.09815	2
20	9750001	0.987624	1.09815	2
20	9800001	1.04722	1.09815	2
20	9850001	1.15826	1.09815	2
20	9900001	1.11992	1.09815	2
20	9950001	1.20655	1.09815	2
20	10000001	1.29923	1.09815	2
20	10050001	1.05282	1.09815	2
20	10100001	1.04847	1.09815	2
20	10150001	1.26719	1.09815	2
20	10200001	0.997016	1.09815	2
20	10250001	1.26529	1.09815	2
20	10300001	0.76858	1.09815	2
20	10350001	1.31245	1.09815	2
20	10400001	1.03992	1.09815	2
20	10450001	1.06645	1.09815	2
20	10500001	1.25742	1.09815	2
20	10550001	1.79732	1.09815	2
20	10600001	1.02485	1.09815	2
20	10650001	1.1943	1.09815	2
20	10700001	1.33234	1.09815	2
20	10750001	0.975709	1.09815	2
20	10800001	1.21276	1.09815	2
20	10850001	0.911678	1.09815	2
20	10900001	1.2431	1.09815	2
20	10950001	0.8934	1.09815	2
20	11000001	1.13609	1.09815	2
20	11050001	1.03533	1.09815	2
20	11100001	1.35657	1.09815	2
20	11150001	1.12378	1.09815	2
20	11200001	1.21227	1.09815	2
20	11250001	1.55368	1.09815	2
20	11300001	1.29782	1.09815	2
20	11350001	1.15819	1.09815	2
20	11400001	1.13228	1.09815	2
20	11450001	1.2807	1.09815	2
20	11500001	1.13214	1.09815	2
20	11550001	1.09863	1.09815	2
20	11600001	1.34029	1.09815	2
20	11650001	1.04115	1.09815	2
20	11700001	0.942562	1.09815	2
20	11750001	1.24172	1.09815	2
20	11800001	1.23455	1.09815	2
20	11850001	1.49049	1.09815	2
20	11900001	1.11121	1.09815	2
20	11950001	1.1608	1.09815	2
20	12000001	1.30773	1.09815	2
20	12050001	0.937847	1.09815	2
20	12100001	1.10028	1.09815	2
20	12150001	1.23254	1.09815	2
20	12200001	1.00366	1.09815	2
20	12250001	1.07374	1.09815	2
20	12300001	0.942585	1.09815	2
20	12350001	1.03069	1.09815	2
20	12400001	1.12476	1.09815	2
20	12450001	0.939516	1.09815	2
20	12500001	0.78448	1.09815	2
20	12550001	1.2332	1.09815	2
20	12600001	1.4052	1.09815	2
20	12650001	1.39595	1.09815	2
20	12700001	1.09687	1.09815	2
20	12750001	0.88203	1.09815	2
20	12800001	1.21441	1.09815	2
20	12850001	0.89965	1.09815	2
20	12900001	0.777017	1.09815	2
20	12950001	1.13261	1.09815	2
20	13000001	1.0354	1.09815	2
20	13050001	0.936237	1.09815	2
20	13100001	0.941765	1.09815	2
20	13150001	1.49534	1.09815	2
20	13200001	1.12556	1.09815	2
20	13250001	0.962777	1.09815	2
20	13300001	1.23177	1.09815	2
20	13350001	1.09712	1.09815	2
20	13400001	1.06052	1.09815	2
20	13450001	0.893911	1.09815	2
20	13500001	1.11128	1.09815	2
20	13550001	1.02961	1.09815	2
20	13600001	0.77603	1.09815	2
20	13650001	0.861141	1.09815	2
20	13700001	0.942771	1.09815	2
20	13750001	1.28062	1.09815	2
20	13800001	1.20006	1.09815	2
20	13850001	1.17531	1.09815	2
20	13900001	1.00918	1.09815	2
20	13950001	1.04955	1.09815	2
20	14000001	0.877201	1.09815	2
20	14050001	0.870596	1.09815	2
20	14100001	0.823688	1.09815	2
20	14150001	1.10093	1.09815	2
20	14200001	0.852325	1.09815	2
20	14250001	0.940314	1.09815	2
20	14300001	0.849347	1.09815	2
20	14350001	1.00845	1.09815	2
20	14400001	0.845747	1.09815	2
20	14450001	1.05357	1.09815	2
20	14500001	1.0192	1.09815	2
20	14550001	1.19582	1.09815	2
20	14600001	0.892165	1.09815	2
20	14650001	0.960294	1.09815	2
20	14700001	0.811421	1.09815	2
20	14750001	1.09146	1.09815	2
20	14800001	1.08792	1.09815	2
20	14850001	1.13673	1.09815	2
20	14900001	1.14928	1.09815	2
20	14950001	1.27305	1.09815	2
20	15000001	0.940201	1.09815	2
20	15050001	1.48595	1.09815	2
20	15100001	1.26541	1.09815	2
20	15150001	1.09711	1.09815	2
20	15200001	1.01791	1.09815	2
20	15250001	0.975682	1.09815	2
20	15300001	1.02793	1.09815	2
20	15350001	0.941804	1.09815	2
20	15400001	1.21155	1.09815	2
20	15450001	1.00588	1.09815	2
20	15500001	1.36698	1.09815	2
20	15550001	1.09541	1.09815	2
20	15600001	0.940496	1.09815	2
20	15650001	0.845518	1.09815	2
20	15700001	1.23252	1.09815	2
20	15750001	1.08435	1.09815	2
20	15800001	1.00894	1.09815	2
20	15850001	0.748247	1.09815	2
20	15900001	1.30456	1.09815	2
20	15950001	1.05424	1.09815	2
20	16000001	0.823346	1.09815	2
20	16050001	1.00122	1.09815	2
20	16100001	1.26045	1.09815	2
20	16150001	1.01498	1.09815	2
20	16200001	0.915124	1.09815	2
20	16250001	1.05239	1.09815	2
20	16300001	1.1252	1.09815	2
20	16350001	0.698141	1.09815	2
20	16400001	0.928245	1.09815	2
20	16450001	1.31356	1.09815	2
20	16500001	0.917621	1.09815	2
20	16550001	0.923832	1.09815	2
20	16600001	1.15257	1.09815	2
20	16650001	1.2483	1.09815	2
20	16700001	1.43509	1.09815	2
20	16750001	1.17807	1.09815	2
20	16800001	0.986991	1.09815	2
20	16850001	1.10789	1.09815	2
20	16900001	1.29861	1.09815	2
20	16950001	1.01623	1.09815	2
20	17000001	1.19683	1.09815	2
20	17050001	1.23211	1.09815	2
20	17100001	0.675898	1.09815	2
20	17150001	1.14871	1.09815	2
20	17200001	0.846094	1.09815	2
20	17250001	1.4429	1.09815	2
20	17300001	0.875579	1.09815	2
20	17350001	1.21067	1.09815	2
20	17400001	0.934909	1.09815	2
20	17450001	1.04212	1.09815	2
20	17500001	1.34971	1.09815	2
20	17550001	1.45778	1.09815	2
20	17600001	0.763604	1.09815	2
20	17650001	1.48299	1.09815	2
20	17700001	1.42144	1.09815	2
20	17750001	1.0853	1.09815	2
20	17800001	1.31061	1.09815	2
20	17850001	0.918164	1.09815	2
20	17900001	1.1045	1.09815	2
20	17950001	1.15522	1.09815	2
20	18000001	0.91586	1.09815	2
20	18050001	0.969801	1.09815	2
20	18100001	1.31881	1.09815	2
20	18150001	0.939142	1.09815	2
20	18200001	0.842695	1.09815	2
20	18250001	1.29817	1.09815	2
20	18300001	1.20336	1.09815	2
20	18350001	0.972489	1.09815	2
20	18400001	1.24446	1.09815	2
20	18450001	0.940444	1.09815	2
20	18500001	1.2703	1.09815	2
20	18550001	1.13048	1.09815	2
20	18600001	1.02224	1.09815	2
20	18650001	1.18304	1.09815	2
20	18700001	1.59122	1.09815	2
20	18750001	1.07434	1.09815	2
20	18800001	1.301	1.09815	2
20	18850001	1.07546	1.09815	2
20	18900001	1.43656	1.09815	2
20	18950001	1.03642	1.09815	2
20	19000001	1.03504	1.09815	2
20	19050001	0.773792	1.09815	2
20	19100001	1.26865	1.09815	2
20	19150001	1.03929	1.09815	2
20	19200001	0.914671	1.09815	2
20	19250001	0.893741	1.09815	2
20	19300001	1.27398	1.09815	2
20	19350001	1.29909	1.09815	2
20	19400001	1.35603	1.09815	2
20	19450001	1.03689	1.09815	2
20	19500001	1.24484	1.09815	2
20	19550001	0.884733	1.09815	2
20	19600001	1.33822	1.09815	2
20	19650001	1.4265	1.09815	2
20	19700001	1.03521	1.09815	2
20	19750001	1.12968	1.09815	2
20	19800001	1.32486	1.09815	2
20	19850001	1.2925	1.09815	2
20	19900001	1.36475	1.09815	2
20	19950001	1.39565	1.09815	2
20	20000001	1.24308	1.09815	2
20	20050001	1.02743	1.09815	2
20	20100001	1.14123	1.09815	2
20	20150001	0.999884	1.09815	2
20	20200001	1.39234	1.09815	2
20	20250001	1.4089	1.09815	2
20	20300001	1.28011	1.09815	2
20	20350001	1.13884	1.09815	2
20	20400001	1.154	1.09815	2
20	20450001	1.20499	1.09815	2
20	20500001	1.06314	1.09815	2
20	20550001	1.23742	1.09815	2
20	20600001	1.27593	1.09815	2
20	20650001	1.05584	1.09815	2
20	20700001	1.23264	1.09815	2
20	20750001	1.38426	1.09815	2
20	20800001	1.12899	1.09815	2
20	20850001	0.907581	1.09815	2
20	20900001	0.936628	1.09815	2
20	20950001	1.34416	1.09815	2
20	21000001	1.0476	1.09815	2
20	21050001	1.00938	1.09815	2
20	21100001	1.30809	1.09815	2
20	21150001	1.12943	1.09815	2
20	21200001	1.11279	1.09815	2
20	21250001	0.981847	1.09815	2
20	21300001	0.966429	1.09815	2
20	21350001	1.03282	1.09815	2
20	21400001	1.46211	1.09815	2
20	21450001	0.93214	1.09815	2
20	21500001	0.952513	1.09815	2
20	21550001	0.798807	1.09815	2
20	21600001	0.95183	1.09815	2
20	21650001	0.6704	1.09815	2
20	21700001	1.20551	1.09815	2
20	21750001	0.980758	1.09815	2
20	21800001	0.928186	1.09815	2
20	21850001	1.2258	1.09815	2
20	21900001	0.943258	1.09815	2
20	21950001	1.0712	1.09815	2
20	22000001	1.08026	1.09815	2
20	22050001	1.11579	1.09815	2
20	22100001	0.762994	1.09815	2
20	22150001	0.881295	1.09815	2
20	22200001	1.12307	1.09815	2
20	22250001	1.0704	1.09815	2
20	22300001	1.23973	1.09815	2
20	22350001	1.00537	1.09815	2
20	22400001	1.05597	1.09815	2
20	22450001	1.07857	1.09815	2
20	22500001	1.50701	1.09815	2
20	22550001	1.15007	1.09815	2
20	22600001	1.45128	1.09815	2
20	22650001	1.07235	1.09815	2
20	22700001	1.23511	1.09815	2
20	22750001	1.15547	1.09815	2
20	22800001	1.01064	1.09815	2
20	22850001	1.16882	1.09815	2
20	22900001	1.08096	1.09815	2
20	22950001	1.23336	1.09815	2
20	23000001	1.24496	1.09815	2
20	23050001	0.74007	1.09815	2
20	23100001	1.06457	1.09815	2
20	23150001	1.51242	1.09815	2
20	23200001	1.0012	1.09815	2
20	23250001	1.32183	1.09815	2
20	23300001	1.18724	1.09815	2
20	23350001	1.25163	1.09815	2
20	23400001	1.15532	1.09815	2
20	23450001	1.1177	1.09815	2
20	23500001	1.07566	1.09815	2
20	23550001	1.45727	1.09815	2
20	23600001	1.1631	1.09815	2
20	23650001	1.10094	1.09815	2
20	23700001	1.40667	1.09815	2
20	23750001	1.5929	1.09815	2
20	23800001	1.00458	1.09815	2
20	23850001	1.17038	1.09815	2
20	23900001	1.47199	1.09815	2
20	23950001	0.849808	1.09815	2
20	24000001	1.16689	1.09815	2
20	24050001	1.23788	1.09815	2
20	24100001	1.04518	1.09815	2
20	24150001	1.15877	1.09815	2
20	24200001	1.05657	1.09815	2
20	24250001	0.947255	1.09815	2
20	24300001	1.08235	1.09815	2
20	24350001	1.22162	1.09815	2
20	24400001	1.5072	1.09815	2
20	24450001	0.727941	1.09815	2
20	24500001	0.833168	1.09815	2
20	24550001	1.18293	1.09815	2
20	24600001	0.895867	1.09815	2
20	24650001	1.12156	1.09815	2
20	24700001	0.849258	1.09815	2
20	24750001	0.992358	1.09815	2
20	24800001	1.45055	1.09815	2
20	24850001	1.26308	1.09815	2
20	24900001	1.14044	1.09815	2
20	24950001	1.32237	1.09815	2
20	25000001	0.943988	1.09815	2
20	25050001	1.23478	1.09815	2
20	25100001	1.17658	1.09815	2
20	25150001	1.53036	1.09815	2
20	25200001	1.83801	1.09815	2
20	25250001	0.338578	1.09815	2
20	25300001	1.33903	1.09815	2
20	25350001	1.10219	1.09815	2
20	25400001	1.7039	1.09815	2
20	25450001	0.963879	1.09815	2
20	25500001	1.28793	1.09815	2
20	25550001	1.22409	1.09815	2
20	25600001	0.949395	1.09815	2
20	25650001	0.673071	1.09815	2
20	25700001	1.74278	1.09815	2
20	25750001	1.51349	1.09815	2
20	25800001	0.571888	1.09815	2
20	25850001	1.61132	1.60994	3
20	25900001	2.14684	1.60994	3
20	25950001	1.16969	1.60994	3
20	26000001	0.841863	1.60994	3
20	26050001	1.73872	1.60994	3
20	26100001	1.60856	1.60994	3
20	26150001	1.07363	1.60994	3
20	26200001	1.75006	1.60994	3
20	26250001	-1	-1	0
20	26300001	-1	-1	0
20	26350001	-1	-1	0
20	26400001	-1	-1	0
20	26450001	-1	-1	0
20	26500001	-1	-1	0
20	26550001	-1	-1	0
20	26600001	-1	-1	0
20	26650001	-1	-1	0
20	26700001	-1	-1	0
20	26750001	-1	-1	0
20	26800001	-1	-1	0
20	26850001	-1	-1	0
20	26900001	-1	-1	0
20	26950001	-1	-1	0
20	27000001	-1	-1	0
20	27050001	-1	-1	0
20	27100001	-1	-1	0
20	27150001	-1	-1	0
20	27200001	-1	-1	0
20	27250001	-1	-1	0
20	27300001	-1	-1	0
20	27350001	-1	-1	0
20	27400001	-1	-1	0
20	27450001	-1	-1	0
20	27500001	-1	-1	0
20	27550001	-1	-1	0
20	27600001	-1	-1	0
20	27650001	-1	-1	0
20	27700001	-1	-1	0
20	27750001	-1	-1	0
20	27800001	-1	-1	0
20	27850001	-1	-1	0
20	27900001	-1	-1	0
20	27950001	-1	-1	0
20	28000001	-1	-1	0
20	28050001	0	0	0
20	28100001	0	0	0
20	28150001	0	0	0
20	28200001	0	0	0
20	28250001	-1	0	0
20	28300001	-1	0	0
20	28350001	-1	0	0
20	28400001	-1	0	0
20	28450001	-1	0	0
20	28500001	-1	0	0
20	28550001	-1	0	0
20	28600001	-1	0	0
20	28650001	-1	0	0
20	28700001	-1	0	0
20	28750001	-1	0	0
20	28800001	-1	0	0
20	28850001	-1	0	0
20	28900001	-1	0	0
20	28950001	-1	0	0
20	29000001	-1	0	0
20	29050001	-1	0	0
20	29100001	-1	0	0
20	29150001	-1	0	0
20	29200001	-1	0	0
20	29250001	-1	0	0
20	29300001	0	0	0
20	29350001	0	0	0
20	29400001	1.01634	1.17609	2
20	29450001	1.55529	1.17609	2
20	29500001	1.17609	1.17609	2
20	29550001	3.31761	5.9868	12
20	29600001	8.65598	5.9868	12
20	29650001	0.952117	0.952117	2
20	29700001	0	0	0
20	29750001	0	0	0
20	29800001	1.11728	0.926056	2
20	29850001	1.07943	0.926056	2
20	29900001	0.996605	0.926056	2
20	29950001	1.05802	0.926056	2
20	30000001	1.29624	0.926056	2
20	30050001	0.845058	0.926056	2
20	30100001	1.07361	0.926056	2
20	30150001	0.664358	0.926056	2
20	30200001	0.786906	0.926056	2
20	30250001	1.02661	0.926056	2
20	30300001	1.24712	0.926056	2
20	30350001	0.911386	0.926056	2
20	30400001	0.598663	0.926056	2
20	30450001	1.03734	0.926056	2
20	30500001	1.89193	0.926056	2
20	30550001	0.77145	0.926056	2
20	30600001	1.42018	0.926056	2
20	30650001	1.13182	0.926056	2
20	30700001	1.30755	0.926056	2
20	30750001	1.07196	0.926056	2
20	30800001	0.73437	0.926056	2
20	30850001	0.864361	0.926056	2
20	30900001	0.917106	0.926056	2
20	30950001	0.877649	0.926056	2
20	31000001	1.22238	0.926056	2
20	31050001	1.07877	0.926056	2
20	31100001	1.24409	0.926056	2
20	31150001	0.443537	0.926056	2
20	31200001	0.602439	0.926056	2
20	31250001	0.707649	0.926056	2
20	31300001	0.866962	0.926056	2
20	31350001	1.21867	0.926056	2
20	31400001	0.772103	0.926056	2
20	31450001	0.666941	0.926056	2
20	31500001	0.988646	0.926056	2
20	31550001	0.923492	0.926056	2
20	31600001	0.680883	0.926056	2
20	31650001	0.856472	0.926056	2
20	31700001	1.37045	0.926056	2
20	31750001	1.11895	0.926056	2
20	31800001	0.980317	0.926056	2
20	31850001	0.989788	0.926056	2
20	31900001	1.07137	0.926056	2
20	31950001	0.896368	0.926056	2
20	32000001	0.74065	0.926056	2
20	32050001	0.696383	0.926056	2
20	32100001	0.968455	0.926056	2
20	32150001	1.11798	0.926056	2
20	32200001	0.873088	0.926056	2
20	32250001	0.672575	0.926056	2
20	32300001	1.15738	0.926056	2
20	32350001	0.946689	0.926056	2
20	32400001	0.754512	0.926056	2
20	32450001	0.799303	0.926056	2
20	32500001	1.00856	0.926056	2
20	32550001	0.927992	0.926056	2
20	32600001	1.42526	0.926056	2
20	32650001	1.31478	0.926056	2
20	32700001	0.950295	0.926056	2
20	32750001	0.612437	0.926056	2
20	32800001	0.859327	0.926056	2
20	32850001	0.751346	0.926056	2
20	32900001	0.782476	0.926056	2
20	32950001	0.549662	0.926056	2
20	33000001	0.903377	0.926056	2
20	33050001	0.996771	0.926056	2
20	33100001	0.796404	0.926056	2
20	33150001	0.971084	0.926056	2
20	33200001	0.963685	0.926056	2
20	33250001	0.90814	0.926056	2
20	33300001	1.45706	0.926056	2
20	33350001	0.965128	0.926056	2
20	33400001	0.619171	0.926056	2
20	33450001	1.24735	0.926056	2
20	33500001	1.10733	0.926056	2
20	33550001	0.838363	0.926056	2
20	33600001	1.19366	0.926056	2
20	33650001	1.22538	0.926056	2
20	33700001	1.08964	0.926056	2
20	33750001	1.07766	0.926056	2
20	33800001	0.860522	0.926056	2
20	33850001	0.643824	0.926056	2
20	33900001	0.742962	0.926056	2
20	33950001	0.792971	0.926056	2
20	34000001	0.891102	0.926056	2
20	34050001	0.919823	0.926056	2
20	34100001	1.21679	0.926056	2
20	34150001	1.29819	0.926056	2
20	34200001	1.23451	0.926056	2
20	34250001	1.16322	0.926056	2
20	34300001	1.31873	0.926056	2
20	34350001	-1	0.926056	2
20	34400001	0.684011	0.926056	2
20	34450001	0.734812	0.926056	2
20	34500001	1.18654	0.926056	2
20	34550001	0.953226	0.926056	2
20	34600001	1.33969	0.926056	2
20	34650001	0.970146	0.926056	2
20	34700001	0.927111	0.926056	2
20	34750001	0.820693	0.926056	2
20	34800001	1.1348	0.926056	2
20	34850001	1.1132	0.926056	2
20	34900001	0	0.926056	2
20	34950001	0.704248	0.926056	2
20	35000001	1.27527	0.926056	2
20	35050001	0.82176	0.926056	2
20	35100001	0.846812	0.926056	2
20	35150001	0.610612	0.926056	2
20	35200001	0.743343	0.926056	2
20	35250001	0.81418	0.926056	2
20	35300001	1.41209	0.926056	2
20	35350001	0.825156	0.926056	2
20	35400001	1.19202	0.926056	2
20	35450001	0.972477	0.926056	2
20	35500001	0.909576	0.926056	2
20	35550001	0.992866	0.926056	2
20	35600001	1.18847	0.926056	2
20	35650001	1.17535	0.926056	2
20	35700001	0.852781	0.926056	2
20	35750001	0.952304	0.926056	2
20	35800001	0.563662	0.926056	2
20	35850001	0.769711	0.926056	2
20	35900001	1.06831	0.926056	2
20	35950001	1.11452	0.926056	2
20	36000001	0.891198	0.926056	2
20	36050001	0.972886	0.926056	2
20	36100001	0.526198	0.926056	2
20	36150001	0.834837	0.926056	2
20	36200001	0.9642	0.926056	2
20	36250001	0.815921	0.926056	2
20	36300001	1.16186	0.926056	2
20	36350001	1.01896	0.926056	2
20	36400001	1.35658	0.926056	2
20	36450001	0.991413	0.926056	2
20	36500001	0.536605	0.926056	2
20	36550001	0.792378	0.926056	2
20	36600001	0.901209	0.926056	2
20	36650001	0.992899	0.926056	2
20	36700001	1.25517	0.926056	2
20	36750001	0.852336	0.926056	2
20	36800001	0.601077	0.926056	2
20	36850001	0.557588	0.926056	2
20	36900001	0.756503	0.926056	2
20	36950001	0.832144	0.926056	2
20	37000001	0.775066	0.926056	2
20	37050001	0.993926	0.926056	2
20	37100001	1.496	0.926056	2
20	37150001	1.45779	0.926056	2
20	37200001	0.920701	0.926056	2
20	37250001	0.727856	0.926056	2
20	37300001	0.564269	0.926056	2
20	37350001	0.731876	0.926056	2
20	37400001	0.972661	0.926056	2
20	37450001	0.767712	0.926056	2
20	37500001	0.731199	0.926056	2
20	37550001	0.666045	0.926056	2
20	37600001	0.830906	0.926056	2
20	37650001	0.601522	0.926056	2
20	37700001	0.831152	0.926056	2
20	37750001	0.568015	0.926056	2
20	37800001	0.581589	0.926056	2
20	37850001	0.771647	0.926056	2
20	37900001	1.27133	0.926056	2
20	37950001	0.900827	0.926056	2
20	38000001	1.05678	0.926056	2
20	38050001	0.688595	0.926056	2
20	38100001	0.724995	0.926056	2
20	38150001	0.914413	0.926056	2
20	38200001	0.914219	0.926056	2
20	38250001	0.811729	0.926056	2
20	38300001	1.05508	0.926056	2
20	38350001	0.85946	0.926056	2
20	38400001	0.821601	0.926056	2
20	38450001	1.00209	0.926056	2
20	38500001	0.839296	0.926056	2
20	38550001	1.0469	0.926056	2
20	38600001	0.966004	0.926056	2
20	38650001	0.946879	0.926056	2
20	38700001	1.08569	0.926056	2
20	38750001	1.30857	0.926056	2
20	38800001	1.3132	0.926056	2
20	38850001	0.756385	0.926056	2
20	38900001	0.784846	0.926056	2
20	38950001	1.03938	0.926056	2
20	39000001	1.24547	0.926056	2
20	39050001	0.870997	0.926056	2
20	39100001	0.936507	0.926056	2
20	39150001	1.02878	0.926056	2
20	39200001	1.21291	0.926056	2
20	39250001	0.691891	0.926056	2
20	39300001	0.973386	0.926056	2
20	39350001	0.786038	0.926056	2
20	39400001	0.830984	0.926056	2
20	39450001	0.740709	0.926056	2
20	39500001	0.902359	0.926056	2
20	39550001	1.02328	0.926056	2
20	39600001	0.998263	0.926056	2
