Chromosome	Start	Ratio	MedianRatio	CopyNumber
2	8100001	0.790007	0.961915	2
2	8150001	1.32047	0.961915	2
2	8200001	1.27139	0.961915	2
2	8250001	0.921592	0.961915	2
2	8300001	1.0018	0.961915	2
2	8350001	1.16506	0.961915	2
2	8400001	0.941377	0.961915	2
2	8450001	0.953342	0.961915	2
2	8500001	0.806502	0.961915	2
2	8550001	1.60835	0.961915	2
2	8600001	0.838642	0.961915	2
2	8650001	1.1594	0.961915	2
2	8700001	0.708569	0.961915	2
2	8750001	0.62108	0.961915	2
2	8800001	0.906483	0.961915	2
2	8850001	0.988548	0.961915	2
2	8900001	1.16938	0.961915	2
2	8950001	1.22989	0.961915	2
2	9000001	1.02593	0.961915	2
2	9050001	0.985237	0.961915	2
2	9100001	1.15441	0.961915	2
2	9150001	1.54518	0.961915	2
2	9200001	1.08535	0.961915	2
2	9250001	0.90477	0.961915	2
2	9300001	1.1318	0.961915	2
2	9350001	0.964467	0.961915	2
2	9400001	0.763867	0.961915	2
2	9450001	0.954301	0.961915	2
2	9500001	0.831309	0.961915	2
2	9550001	0.961915	0.961915	2
2	9600001	0.908332	0.961915	2
2	9650001	1.09934	0.961915	2
2	9700001	1.31996	0.961915	2
2	9750001	0.990744	0.961915	2
2	9800001	1.21809	0.961915	2
2	9850001	0.875879	0.961915	2
2	9900001	0.728642	0.961915	2
2	9950001	0.901973	0.961915	2
2	10000001	1.54412	0.961915	2
2	10050001	1.31879	0.961915	2
2	10100001	1.09963	0.961915	2
2	10150001	0.547465	0.961915	2
2	10200001	1.05436	0.961915	2
2	10250001	1.11824	0.961915	2
2	10300001	1.0805	0.961915	2
2	10350001	0.726795	0.961915	2
2	10400001	0.764373	0.961915	2
2	10450001	1.40252	0.961915	2
2	10500001	1.05126	0.961915	2
2	10550001	0.802878	0.961915	2
2	10600001	0.978816	0.961915	2
2	10650001	0.504402	0.961915	2
2	10700001	0.861527	0.961915	2
2	10750001	1.14513	0.961915	2
2	10800001	0.931777	0.961915	2
2	10850001	1.05113	0.961915	2
2	10900001	1.05567	0.961915	2
2	10950001	1.10205	0.961915	2
2	11000001	0.917512	0.961915	2
2	11050001	0.680743	0.961915	2
2	11100001	0.897768	0.961915	2
2	11150001	1.20488	0.961915	2
2	11200001	1.03048	0.961915	2
2	11250001	0.584436	0.961915	2
2	11300001	0.901415	0.961915	2
2	11350001	0.865069	0.961915	2
2	11400001	1.12975	0.961915	2
2	11450001	1.14358	0.961915	2
2	11500001	0.815127	0.961915	2
2	11550001	1.50123	0.961915	2
2	11600001	1.05178	0.961915	2
2	11650001	1.10545	0.961915	2
2	11700001	1.06762	0.961915	2
2	11750001	0.736662	0.961915	2
2	11800001	1.05085	0.961915	2
2	11850001	0.910433	0.961915	2
2	11900001	0.914822	0.961915	2
2	11950001	1.16981	0.961915	2
2	12000001	1.15735	0.961915	2
2	12050001	1.2903	0.961915	2
2	12100001	1.06918	0.961915	2
2	12150001	1.06553	0.961915	2
2	12200001	1.15456	0.961915	2
2	12250001	1.22208	0.961915	2
2	12300001	0.842147	0.961915	2
2	12350001	0.786099	0.961915	2
2	12400001	0.980265	0.961915	2
2	12450001	0.931435	0.961915	2
2	12500001	1.06968	0.961915	2
2	12550001	1.07935	0.961915	2
2	12600001	1.18251	0.961915	2
2	12650001	1.14008	0.961915	2
2	12700001	0.997828	0.961915	2
2	12750001	1.12792	0.961915	2
2	12800001	1.24841	0.961915	2
2	12850001	1.11009	0.961915	2
2	12900001	1.38932	0.961915	2
2	12950001	1.03628	0.961915	2
2	13000001	0.879425	0.961915	2
2	13050001	0.823293	0.961915	2
2	13100001	0.994273	0.961915	2
2	13150001	0.937208	0.961915	2
2	13200001	1.04556	0.961915	2
2	13250001	0.869434	0.961915	2
2	13300001	1.00281	0.961915	2
2	13350001	1.09373	0.961915	2
2	13400001	1.11	0.961915	2
2	13450001	1.15577	0.961915	2
2	13500001	1.03147	0.961915	2
2	13550001	0.97794	0.961915	2
2	13600001	0.774422	0.961915	2
2	13650001	0.88416	0.961915	2
2	13700001	1.03994	0.961915	2
2	13750001	0.867039	0.961915	2
2	13800001	1.24844	0.961915	2
2	13850001	1.09084	0.961915	2
2	13900001	1.07368	0.961915	2
2	13950001	0.809703	0.961915	2
2	14000001	0.962346	0.961915	2
2	14050001	0.894212	0.961915	2
2	14100001	0.877365	0.961915	2
2	14150001	0.908964	0.961915	2
2	14200001	1.00497	0.961915	2
2	14250001	1.18164	0.961915	2
2	14300001	0.85945	0.961915	2
2	14350001	0.660738	0.961915	2
2	14400001	0.948346	0.961915	2
2	14450001	0.941585	0.961915	2
2	14500001	0.960392	0.961915	2
2	14550001	0.918923	0.961915	2
2	14600001	1.11033	0.961915	2
2	14650001	1.09153	0.961915	2
2	14700001	0.905535	0.961915	2
2	14750001	1.06805	0.961915	2
2	14800001	1.35333	0.961915	2
2	14850001	0.9596	0.961915	2
2	14900001	0.995386	0.961915	2
2	14950001	1.01034	0.961915	2
2	15000001	1.10391	0.961915	2
2	15050001	1.25217	0.961915	2
2	15100001	0.753724	0.961915	2
2	15150001	0.654061	0.961915	2
2	15200001	0.968593	0.961915	2
2	15250001	0.797746	0.961915	2
2	15300001	1.11202	0.961915	2
2	15350001	0.989588	0.961915	2
2	15400001	1.02477	0.961915	2
2	15450001	0.916384	0.961915	2
2	15500001	1.2269	0.961915	2
2	15550001	0.955188	0.961915	2
2	15600001	1.07297	0.961915	2
2	15650001	0.932046	0.961915	2
2	15700001	1.36435	0.961915	2
2	15750001	0.837156	0.961915	2
2	15800001	1.20569	0.961915	2
2	15850001	0.692953	0.961915	2
2	15900001	0.893956	0.961915	2
2	15950001	0.877217	0.961915	2
2	16000001	1.00454	0.961915	2
2	16050001	0.921169	0.961915	2
2	16100001	1.02156	0.961915	2
2	16150001	-1	0.961915	2
2	16200001	-1	0.961915	2
2	16250001	0.492252	0.961915	2
2	16300001	0.623057	0.961915	2
2	16350001	0.817528	0.961915	2
2	16400001	1.14145	0.961915	2
2	16450001	1.08826	0.961915	2
2	16500001	0.820156	0.961915	2
2	16550001	1.05086	0.961915	2
2	16600001	0.59634	0.961915	2
2	16650001	1.25059	1.04654	2
2	16700001	0.851447	1.04654	2
2	16750001	0.972936	1.04654	2
2	16800001	1.26505	1.04654	2
2	16850001	1.0531	1.04654	2
2	16900001	1.15812	1.04654	2
2	16950001	1.3333	1.04654	2
2	17000001	1.32294	1.04654	2
2	17050001	0.941854	1.04654	2
2	17100001	0.744296	1.04654	2
2	17150001	1.37554	1.04654	2
2	17200001	1.00927	1.04654	2
2	17250001	0.958969	1.04654	2
2	17300001	0.917028	1.04654	2
2	17350001	1.15509	1.04654	2
2	17400001	1.09463	1.04654	2
2	17450001	0.981979	1.04654	2
2	17500001	1.20462	1.04654	2
2	17550001	1.09706	1.04654	2
2	17600001	1.05768	1.04654	2
2	17650001	1.13139	1.04654	2
2	17700001	1.19038	1.04654	2
2	17750001	0.76395	1.04654	2
2	17800001	1.01635	1.04654	2
2	17850001	1.27118	1.04654	2
2	17900001	1.24561	1.04654	2
2	17950001	1.09889	1.04654	2
2	18000001	1.10746	1.04654	2
2	18050001	1.1354	1.04654	2
2	18100001	1.08579	1.04654	2
2	18150001	1.13451	1.04654	2
2	18200001	1.08956	1.04654	2
2	18250001	0.866098	1.04654	2
2	18300001	1.06933	1.04654	2
2	18350001	1.32759	1.04654	2
2	18400001	1.34521	1.04654	2
2	18450001	1.00905	1.04654	2
2	18500001	1.09153	1.04654	2
2	18550001	0.956073	1.04654	2
2	18600001	1.03413	1.04654	2
2	18650001	0.992453	1.04654	2
2	18700001	1.03944	1.04654	2
2	18750001	1.15427	1.04654	2
2	18800001	1.26709	1.04654	2
2	18850001	1.07675	1.04654	2
2	18900001	1.07781	1.04654	2
2	18950001	1.31799	1.04654	2
2	19000001	1.31639	1.04654	2
2	19050001	0.779101	1.04654	2
2	19100001	1.06221	1.04654	2
2	19150001	0.974109	1.04654	2
2	19200001	0.9134	1.04654	2
2	19250001	1.21568	1.04654	2
2	19300001	0.843794	1.04654	2
2	19350001	1.03232	1.04654	2
2	19400001	1.3474	1.04654	2
2	19450001	0.919536	1.04654	2
2	19500001	1.45193	1.04654	2
2	19550001	1.00631	1.04654	2
2	19600001	1.17856	1.04654	2
2	19650001	1.55645	1.04654	2
2	19700001	0.911837	1.04654	2
2	19750001	1.4175	1.04654	2
2	19800001	0.872927	1.04654	2
2	19850001	1.25362	1.04654	2
2	19900001	0.978118	1.04654	2
2	19950001	0.76335	1.04654	2
2	20000001	1.46451	1.04654	2
2	20050001	0.762262	1.04654	2
2	20100001	1.07011	1.04654	2
2	20150001	1.47544	1.04654	2
2	20200001	1.04842	1.04654	2
2	20250001	1.34074	1.04654	2
2	20300001	0.565036	1.04654	2
2	20350001	0.739803	1.04654	2
2	20400001	0.834393	1.04654	2
2	20450001	1.64836	1.04654	2
2	20500001	1.28562	1.04654	2
2	20550001	0.988794	1.04654	2
2	20600001	1.38171	1.04654	2
2	20650001	1.10441	1.04654	2
2	20700001	0.966396	1.04654	2
2	20750001	0.757161	1.04654	2
2	20800001	0.68527	1.04654	2
2	20850001	0.811759	1.04654	2
2	20900001	1.02606	1.04654	2
2	20950001	1.35863	1.04654	2
2	21000001	-1	1.04654	2
2	21050001	0.962877	1.04654	2
2	21100001	0.825364	1.04654	2
2	21150001	0.4714	1.04654	2
2	21200001	0.965361	1.04654	2
2	21250001	1.15582	1.04654	2
2	21300001	1.23713	1.04654	2
2	21350001	1.01179	1.04654	2
2	21400001	1.5378	1.04654	2
2	21450001	1.12268	1.04654	2
2	21500001	0.81809	1.04654	2
2	21550001	0.912047	1.04654	2
2	21600001	1.17114	1.04654	2
2	21650001	1.03442	1.04654	2
2	21700001	1.27966	1.04654	2
2	21750001	0.956665	1.04654	2
2	21800001	0.987732	1.04654	2
2	21850001	1.07631	1.04654	2
2	21900001	0.95435	1.04654	2
2	21950001	1.15706	1.04654	2
2	22000001	1.0024	1.04654	2
2	22050001	1.33626	1.04654	2
2	22100001	0.826954	1.04654	2
2	22150001	0.978341	1.04654	2
2	22200001	0.976147	1.04654	2
2	22250001	0.975277	1.04654	2
2	22300001	1.38583	1.04654	2
2	22350001	1.07547	1.04654	2
2	22400001	1.02957	1.04654	2
2	22450001	0.882491	1.04654	2
2	22500001	0.996444	1.04654	2
2	22550001	1.01198	1.04654	2
2	22600001	1.12953	1.04654	2
2	22650001	0.893337	1.04654	2
2	22700001	1.08994	1.04654	2
2	22750001	1.09035	1.04654	2
2	22800001	1.09845	1.04654	2
2	22850001	1.0381	1.04654	2
2	22900001	1.02686	1.04654	2
2	22950001	1.17727	1.04654	2
2	23000001	1.07582	1.04654	2
2	23050001	0.920416	1.04654	2
2	23100001	0.99375	1.04654	2
2	23150001	1.00388	1.04654	2
2	23200001	0.919872	1.04654	2
2	23250001	1.12106	1.04654	2
2	23300001	0.975331	1.04654	2
2	23350001	1.18431	1.04654	2
2	23400001	1.30919	1.04654	2
2	23450001	1.13167	1.04654	2
2	23500001	1.36503	1.04654	2
2	23550001	1.18334	1.04654	2
2	23600001	1.0987	1.04654	2
2	23650001	1.27029	1.04654	2
2	23700001	0.974143	1.04654	2
2	23750001	0.875646	1.04654	2
2	23800001	0.729797	1.04654	2
2	23850001	0.553865	1.04654	2
2	23900001	0.434785	1.04654	2
2	23950001	1.10413	1.04654	2
2	24000001	1.18443	1.04654	2
2	24050001	0.746962	1.04654	2
2	24100001	1.13429	1.04654	2
2	24150001	0.901842	1.04654	2
2	24200001	0.79406	1.04654	2
2	24250001	1.2628	1.04654	2
2	24300001	1.06291	1.04654	2
2	24350001	1.07688	1.04654	2
2	24400001	1.09703	1.04654	2
2	24450001	1.73702	1.04654	2
2	24500001	1.17663	1.04654	2
2	24550001	0.992986	1.04654	2
2	24600001	0.82563	1.04654	2
2	24650001	1.06225	1.04654	2
2	24700001	1.12668	1.04654	2
2	24750001	1.15954	1.04654	2
2	24800001	1.01584	1.04654	2
2	24850001	1.49358	1.04654	2
2	24900001	1.45371	1.04654	2
2	24950001	1.12517	1.04654	2
2	25000001	1.06565	1.04654	2
2	25050001	0.674741	1.04654	2
2	25100001	0.767797	1.04654	2
2	25150001	1.28336	1.04654	2
2	25200001	1.56903	1.04654	2
2	25250001	0.71703	1.04654	2
2	25300001	1.13264	1.04654	2
2	25350001	0.814261	1.04654	2
2	25400001	1.00536	1.04654	2
2	25450001	0.849883	1.04654	2
2	25500001	0.725389	1.04654	2
2	25550001	0.71852	1.04654	2
2	25600001	1.17999	1.04654	2
2	25650001	0.91017	1.04654	2
2	25700001	0.953674	1.04654	2
2	25750001	1.14917	1.04654	2
2	25800001	1.18005	1.04654	2
2	25850001	1.13271	1.04654	2
2	25900001	0.767687	1.04654	2
2	25950001	1.26327	1.04654	2
2	26000001	1.1315	1.04654	2
2	26050001	1.26841	1.04654	2
2	26100001	0.787723	1.04654	2
2	26150001	0.883591	1.04654	2
2	26200001	1.31268	1.04654	2
2	26250001	1.08675	1.04654	2
2	26300001	1.05703	1.04654	2
2	26350001	1.11901	1.04654	2
2	26400001	0.887373	1.04654	2
2	26450001	0.997277	1.04654	2
2	26500001	0.833158	1.04654	2
2	26550001	1.21085	1.04654	2
2	26600001	1.48338	1.04654	2
2	26650001	0.914391	1.04654	2
2	26700001	0.792964	1.04654	2
2	26750001	0.920026	1.04654	2
2	26800001	1.44026	1.04654	2
2	26850001	0.769216	1.04654	2
2	26900001	0.860769	1.04654	2
2	26950001	0.984044	1.04654	2
2	27000001	0.986179	1.04654	2
2	27050001	1.17577	1.04654	2
2	27100001	1.26888	1.04654	2
2	27150001	1.20388	1.04654	2
2	27200001	1.45427	1.04654	2
2	27250001	1.06619	1.04654	2
2	27300001	0.855085	1.04654	2
2	27350001	1.09166	1.04654	2
2	27400001	1.20464	1.04654	2
2	27450001	0.98051	1.04654	2
2	27500001	1.06491	1.04654	2
2	27550001	0.929879	1.04654	2
2	27600001	1.05161	1.04654	2
2	27650001	0.894905	1.04654	2
2	27700001	0.780367	1.04654	2
2	27750001	0.844299	1.04654	2
2	27800001	1.16445	1.04654	2
2	27850001	0.872421	1.04654	2
2	27900001	1.08831	1.04654	2
2	27950001	0.875751	1.04654	2
2	28000001	0.872393	1.04654	2
2	28050001	0.930379	1.04654	2
2	28100001	0.933294	1.04654	2
2	28150001	1.01434	1.04654	2
2	28200001	1.0354	1.04654	2
2	28250001	1.19673	1.04654	2
2	28300001	1.56984	1.04654	2
2	28350001	1.15764	1.04654	2
2	28400001	1.42	1.04654	2
2	28450001	1.36646	1.04654	2
2	28500001	1.25666	1.04654	2
2	28550001	0.857008	1.04654	2
2	28600001	0.920912	1.04654	2
2	28650001	1.03859	1.04654	2
2	28700001	1.10319	1.04654	2
2	28750001	0.913648	1.04654	2
2	28800001	1.04512	1.04654	2
2	28850001	1.06594	1.04654	2
2	28900001	0.793835	1.04654	2
2	28950001	1.39022	1.04654	2
2	29000001	1.09273	1.04654	2
2	29050001	1.40035	1.04654	2
2	29100001	1.39024	1.04654	2
2	29150001	0.965388	1.04654	2
2	29200001	0.657726	1.04654	2
2	29250001	0.930386	1.04654	2
2	29300001	1.43851	1.04654	2
2	29350001	1.19846	1.04654	2
2	29400001	0.846322	1.04654	2
2	29450001	0.918031	1.04654	2
2	29500001	1.15945	1.04654	2
2	29550001	0.876671	1.04654	2
2	29600001	0.843915	1.04654	2
2	29650001	1.14481	1.04654	2
2	29700001	1.08163	1.04654	2
2	29750001	1.43552	1.04654	2
2	29800001	0.776877	1.04654	2
2	29850001	1.32648	1.04654	2
2	29900001	0.891639	1.04654	2
2	29950001	0.807877	1.04654	2
2	30000001	1.08218	1.04654	2
2	30050001	0.964206	1.04654	2
2	30100001	1.12724	1.04654	2
2	30150001	1.09681	1.04654	2
2	30200001	0.945686	1.04654	2
2	30250001	1.3058	1.04654	2
2	30300001	1.43989	1.04654	2
2	30350001	1.27004	1.04654	2
2	30400001	1.23006	1.04654	2
2	30450001	1.2055	1.04654	2
2	30500001	1.01826	1.04654	2
2	30550001	0.866702	1.04654	2
2	30600001	1.01683	1.04654	2
2	30650001	1.20461	1.04654	2
2	30700001	1.14503	1.04654	2
2	30750001	1.48199	1.04654	2
2	30800001	1.27629	1.04654	2
2	30850001	1.11378	1.04654	2
2	30900001	1.08153	1.04654	2
2	30950001	1.01903	1.04654	2
2	31000001	0.86168	1.04654	2
2	31050001	1.2287	1.04654	2
2	31100001	0.877257	1.04654	2
2	31150001	0.879322	1.04654	2
2	31200001	1.06737	1.04654	2
2	31250001	0.981427	1.04654	2
2	31300001	1.15651	1.04654	2
2	31350001	0.860638	1.04654	2
2	31400001	1.02739	1.04654	2
2	31450001	0.916148	1.04654	2
2	31500001	1.04527	1.04654	2
2	31550001	1.20206	1.04654	2
2	31600001	1.01817	1.04654	2
2	31650001	1.05312	1.04654	2
2	31700001	0.848925	1.04654	2
2	31750001	1.03336	1.04654	2
2	31800001	1.04919	1.04654	2
2	31850001	0.975134	1.04654	2
2	31900001	1.37972	1.04654	2
2	31950001	1.26032	1.04654	2
2	32000001	0.749532	1.04654	2
2	32050001	0.973601	1.04654	2
2	32100001	1.02257	1.04654	2
2	32150001	1.12038	1.04654	2
2	32200001	1.19382	1.04654	2
2	32250001	0.709183	1.04654	2
2	32300001	0.971583	1.04654	2
2	32350001	1.04644	1.04654	2
2	32400001	0.921103	1.04654	2
2	32450001	1.02455	1.04654	2
2	32500001	0.935204	1.04654	2
2	32550001	0.75306	1.04654	2
2	32600001	0.89724	1.04654	2
2	32650001	1.09221	1.04654	2
2	32700001	1.03715	1.04654	2
2	32750001	1.0956	1.04654	2
2	32800001	1.18042	1.04654	2
2	32850001	0.708807	1.04654	2
2	32900001	1.15754	1.04654	2
2	32950001	1.12715	1.04654	2
2	33000001	1.02611	1.04654	2
2	33050001	1.97825	1.04654	2
2	33100001	1.01207	1.04654	2
2	33150001	1.09754	1.04654	2
2	33200001	0.912946	1.04654	2
2	33250001	0.801766	1.04654	2
2	33300001	0.942694	1.04654	2
2	33350001	1.03996	1.04654	2
2	33400001	1.20847	1.04654	2
2	33450001	0.909543	1.04654	2
2	33500001	1.10595	1.04654	2
2	33550001	1.19465	1.04654	2
2	33600001	1.10021	1.04654	2
2	33650001	1.19037	1.04654	2
2	33700001	1.09287	1.04654	2
2	33750001	1.08324	1.04654	2
2	33800001	0.926051	1.04654	2
2	33850001	1.00633	1.04654	2
2	33900001	1.0705	1.04654	2
2	33950001	0.934549	1.04654	2
2	34000001	1.15869	1.04654	2
2	34050001	0.85853	1.04654	2
2	34100001	0.950206	1.04654	2
2	34150001	1.03173	1.04654	2
2	34200001	1.05332	1.04654	2
2	34250001	0.86672	1.04654	2
2	34300001	1.25105	1.04654	2
2	34350001	0.998936	1.04654	2
2	34400001	1.09381	1.04654	2
2	34450001	1.26461	1.04654	2
2	34500001	1.13816	1.04654	2
2	34550001	1.02025	1.04654	2
2	34600001	1.01248	1.04654	2
2	34650001	1.07529	1.04654	2
2	34700001	0.516572	1.04654	2
2	34750001	1.03914	1.04654	2
2	34800001	0.829539	1.04654	2
2	34850001	0.944842	1.04654	2
2	34900001	0.732445	1.04654	2
2	34950001	0.893682	1.04654	2
2	35000001	1.08273	1.04654	2
2	35050001	0.932267	1.04654	2
2	35100001	0.925361	1.04654	2
2	35150001	0.843182	1.04654	2
2	35200001	0.964361	1.04654	2
2	35250001	1.16433	1.04654	2
2	35300001	1.03315	1.04654	2
2	35350001	0.955889	1.04654	2
2	35400001	0.966693	1.04654	2
2	35450001	1.10039	1.04654	2
2	35500001	1.19801	1.04654	2
2	35550001	1.26364	1.04654	2
2	35600001	1.06768	1.04654	2
2	35650001	1.24234	1.04654	2
2	35700001	1.06141	1.04654	2
2	35750001	0.953737	1.04654	2
2	35800001	0.99429	1.04654	2
2	35850001	1.20076	1.04654	2
2	35900001	1.28903	1.04654	2
2	35950001	1.15989	1.04654	2
2	36000001	0.673047	1.04654	2
2	36050001	0.648157	1.04654	2
2	36100001	1.15558	1.04654	2
2	36150001	1.40314	1.04654	2
2	36200001	0.868493	1.04654	2
2	36250001	1.21689	1.04654	2
2	36300001	1.22175	1.04654	2
2	36350001	1.24558	1.04654	2
2	36400001	1.17754	1.04654	2
2	36450001	1.2078	1.04654	2
2	36500001	1.10257	1.04654	2
2	36550001	1.11281	1.04654	2
2	36600001	1.00657	1.04654	2
2	36650001	1.21984	1.04654	2
2	36700001	0.827697	1.04654	2
2	36750001	0.908755	1.04654	2
2	36800001	0.84061	1.04654	2
2	36850001	1.34241	1.04654	2
2	36900001	1.06556	1.04654	2
2	36950001	1.06708	1.04654	2
2	37000001	1.21757	1.04654	2
2	37050001	1.02209	1.04654	2
2	37100001	0.911829	1.04654	2
2	37150001	0.934874	1.04654	2
2	37200001	1.1165	1.04654	2
2	37250001	1.1118	1.04654	2
2	37300001	1.01695	1.04654	2
2	37350001	0.813595	1.04654	2
2	37400001	0.708581	1.04654	2
2	37450001	1.32625	1.04654	2
2	37500001	0.958227	1.04654	2
2	37550001	0.955988	1.04654	2
2	37600001	1.09445	1.04654	2
2	37650001	1.26373	1.04654	2
2	37700001	0.927778	1.04654	2
2	37750001	1.2524	1.04654	2
2	37800001	0.983719	1.04654	2
2	37850001	1.34298	1.04654	2
2	37900001	1.42231	1.04654	2
2	37950001	1.21625	1.04654	2
2	38000001	1.20993	1.04654	2
2	38050001	1.04698	1.04654	2
2	38100001	1.00508	1.04654	2
2	38150001	1.24343	1.04654	2
2	38200001	1.07393	1.04654	2
2	38250001	1.27181	1.04654	2
2	38300001	0.874014	1.04654	2
2	38350001	0.942478	1.04654	2
2	38400001	0.899368	1.04654	2
2	38450001	1.21908	1.04654	2
2	38500001	1.24032	1.04654	2
2	38550001	0.847177	1.04654	2
2	38600001	1.05762	1.04654	2
2	38650001	1.19217	1.04654	2
2	38700001	1.1155	1.04654	2
2	38750001	1.49156	1.04654	2
